# Top level file listing the corpus collections
#Collection File, HTML Gloss File, Title, Description, Introduction File, Corpus, Format, Period
taisho/t0092.csv	taisho/t0092.html	Shi Zhi Jushi Ba Cheng Ren Jing (Aṭṭhakanagarasutta) 《十支居士八城人經》	Translated by An Shigao in 1 scroll	taisho/t0092_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0093.csv	taisho/t0093.html	Xiejian Jing (Avyākata) 《邪見經》	By an unknown translator in 1 scroll	taisho/t0093_00.txt	Taishō	Sūtra	420-479	āgama
taisho/t0094.csv	taisho/t0094.html	Jian Yu Jing (Cūlamāluṅkyasutta) 《箭喻經》	By an unknown translator in 1 scroll	taisho/t0094_00.txt	Taishō	Sūtra	317-420	āgama
taisho/t0095.csv	taisho/t0095.html	Yi Yu Jing (Vammikasutta) 《蟻喻經》	Translated by Dānapāla in 1 scroll	taisho/t0095_00.txt	Taishō	Sūtra	1009	āgama
taisho/t0096.csv	taisho/t0096.html	Zhi Yi Jing 《治意經》	By an unknown translator in 1 scroll	taisho/t0096_00.txt	Taishō	Sūtra	265-317	āgama
taisho/t0097.csv	taisho/t0097.html	Guangyi Famen Jing (Arthavighuṣṭasūtra) 《廣義法門經》	Translated by Paramārtha in 1 scroll	taisho/t0097_00.txt	Taishō	Sūtra	563	āgama
taisho/t0098.csv	taisho/t0098.html	Pu Fa Yi Jing (Arthavighuṣṭasūtra) 《普法義經》	Translated by An Shigao in 1 scroll	taisho/t0098_00.txt	Taishō	Sūtra	152	āgama
taisho/t0099.csv	taisho/t0099.html	Saṃyuktāgama 《雜阿含經》	Translated by Guṇabhadra in the Liu Song in 60 scrolls.	taisho/t0099_00.txt	Taishō	Sūtra	398	āgama
taisho/t0100.csv	taisho/t0100.html	An Alternative Translation of the Saṃyukta Āgama (Saṁyukatāgamasūtra) 《別譯雜阿含經》	By an unknown translator in 16 scrolls.	taisho/t0100_00.txt	Taishō	Sūtra	352-431	āgama
taisho/t0101.csv	taisho/t0101.html	Saṃyukta Āgama (Saṁyukatāgamasūtra) 《別譯雜阿含經》 - one scroll by an unknown translator	-	taisho/t0101_00.txt	Taishō	Sūtra	222-280	āgama
taisho/t0102.csv	taisho/t0102.html	Foshuo Wu Yun Jie King Jing《別譯雜阿含經》	Translated by Yijing in 1 scroll	taisho/t0102_00.txt	Taishō	Sūtra	710	āgama
taisho/t0103.csv	taisho/t0103.html	Foshuo Sheng Fa Yin Jing 《佛說聖法印經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0103_00.txt	Taishō	Sūtra	295	āgama
taisho/t0104.csv	taisho/t0104.html	Foshuo Fa Yin Jing 《佛說法印經》	Translated by Dānapāla in 1 scroll	taisho/t0104_00.txt	Taishō	Sūtra	1001	āgama
taisho/t0105.csv	taisho/t0105.html	Wuyin Piyu Jing 《五陰譬喻經》	Translated by An Shigao in 1 scroll	taisho/t0105_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0106.csv	taisho/t0106.html	Fo Shuo Shui Mo Suo Piao Jing (Phena Sutta) 《佛說水沫所漂經》	Translated by Tan Wulan in 1 scroll	taisho/t0106_00.txt	Taishō	Sūtra	381-395	āgama
taisho/t0107.csv	taisho/t0107.html	Fo Shuo Bu Zi Shou Yi Jing (Pamādavihārī) 《佛說不自守意經》	Translated by Zhi Qian in 1 scroll	taisho/t0107_00.txt	Taishō	Sūtra	223-253	āgama
taisho/t0108.csv	taisho/t0108.html	Fo Shuo Man Yuan Zi Jing (Puṇṇa Sutta) 《佛說滿願子經》	By an unknown translator in 1 scroll	taisho/t0108_00.txt	Taishō	Sūtra	317-420	āgama
taisho/t0109.csv	taisho/t0109.html	Zhuan Falun Jing (Dharmacakrapravartanasūtra) 《佛說轉法輪經》	Translated by An Shigao in 1 scroll	taisho/t0109_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0110.csv	taisho/t0110.html	San Zhuan Falun Jing (Dharmacakrapravartanasūtra) 《佛說三轉法輪經》	Translated by Yijing in 1 scroll	taisho/t0110_00.txt	Taishō	Sūtra	710	āgama
taisho/t0111.csv	taisho/t0111.html	Xiangying Xiang Ke Jing (Sanidāna) 《佛說相應相可經》	Translated by Fa Ju in 1 scroll	taisho/t0111_00.txt	Taishō	Sūtra	290-307	āgama
taisho/t0112.csv	taisho/t0112.html	Ba Zheng Dao Jing (Michatta) 《佛說八正道經》	Translated by An Shigao in 1 scroll	taisho/t0112_00.txt	Taishō	Sūtra	148-170	āgama
taisho/t0113.csv	taisho/t0113.html	Nandi Shi Jing (Nandapravrajyāsūtra) 《佛說難提釋經》	Translated by Fa Ju in 1 scroll	taisho/t0113_00.txt	Taishō	Sūtra	290-307	āgama
taisho/t0114.csv	taisho/t0114.html	Ma You San Xiang Jing 《佛說馬有三相經》	Translated by Zhi Yao in 1 scroll	taisho/t0114_00.txt	Taishō	Sūtra	185	āgama
taisho/t0115.csv	taisho/t0115.html	Ma You Ba Tai Bi Ren Jing (Khaḷuṅka) 《佛說馬有八態譬人經》	Translated by Zhi Yao in 1 scroll	taisho/t0115_00.txt	Taishō	Sūtra	185	āgama
taisho/t0116.csv	taisho/t0116.html	Jie De Xiang Jing (Gandha) 《佛說戒德香經》	Translated by Tan Wulan in 1 scroll	taisho/t0116_00.txt	Taishō	Sūtra	381-395	āgama
taisho/t0117.csv	taisho/t0117.html	Jie Xiang Jing (Gandha) 《佛說戒香經》	Translated by Faxian in 1 scroll	taisho/t0117_00.txt	Taishō	Sūtra	995-997	āgama
taisho/t0118.csv	taisho/t0118.html	Yangjuemo Jing (Aṅgulimālīyasūtra) 《佛說鴦掘摩經》	Translated by Dharmarakṣa in 1 scroll	taisho/t0118_00.txt	Taishō	Sūtra	266-313	āgama
taisho/t0119.csv	taisho/t0119.html	Yangjueji Jing (Aṅgulimālīyasūtra) 《佛說鴦崛髻經》	Translated by Fa Ju in 1 scroll	taisho/t0119_00.txt	Taishō	Sūtra	290-307	āgama
taisho/t0120.csv	taisho/t0120.html	Yangjuemoluo Jing (Aṅgulimālīyasūtra) 《央掘魔羅經》	Translated by Guṇabhadra in 1 scroll	taisho/t0120_00.txt	Taishō	Sūtra	435-443	āgama
taisho/t0121.csv	taisho/t0121.html	Yue Yu Jing (Candropamasūtra) 《月喻經》	Translated by Dānapāla in 1 scroll	taisho/t0121_00.txt	Taishō	Sūtra	1008	āgama
taisho/t0122.csv	taisho/t0122.html	Bosini Wang Tai Hou Beng Chentu Ben Shen Jing (Ayyakā) 《佛說波斯匿王太后崩塵土坌身經》	Translated by Fa Ju in 1 scroll	taisho/t0122_00.txt	Taishō	Sūtra	290-307	āgama
taisho/t0123.csv	taisho/t0123.html	Fang Niu Jing (Pratītyasamutpādādivibhaṅganirdeśa Sūtra) 《放牛經》	Translated by Kumārajīva in 1 scroll	taisho/t0123_00.txt	Taishō	Sūtra	402-412	āgama
