相見	11
鋒	2
傷	6
場	5
一齊	1
院主	3
泛	1
喧	1
擬議	5
簿	1
迷	2
凝滯	1
陳	1
下筆	1
侍立	1
抑揚	2
計	2
客	3
境界	1
終	4
帖子	1
本色	1
苦	2
不落	2
大難	2
慶	2
喜	13
室	1
忙	4
未曾	2
一代	1
1	78
敗軍之將	1
頌	42
門首	2
握	1
力	2
明	15
嗟	1
惹	4
老婆心切	2
愚	1
相	24
孫	1
輝	1
鐵橛子	1
諸法	1
褒	1
鎁	1
夾山	3
稱	1
覓	5
西	14
撈	1
登山	1
見性	3
馬頭	3
奇特	25
況	2
地	32
棄	1
宗風	1
盆	3
拯	1
抄	1
臭	1
種族	2
是	246
超出	1
附	1
焉	3
究	4
本	6
出國	4
尚	2
番	2
拙	2
讞	1
靠山	2
疑	3
而已	2
睨	1
三十	9
封一	1
淺近	1
奪	7
旨	3
略	2
般	18
論	7
困	1
來日	2
萬	7
揭	1
廓然無聖	4
醍醐	1
戮	1
焚燒	2
擊	9
十字街頭	1
號曰	1
宋	1
聊	1
調	1
癡	5
雪峯	11
童子	1
利劍	1
自性	1
慧超	7
六	7
剗	1
落地	1
海晏	1
而	47
一字禪	2
一本	1
峻	3
不無	1
淘米	2
勤	1
須要	1
否	3
西北	1
左右	1
後來	7
安	1
覲	1
招	2
出世間法	1
雨	3
漫漫	2
焚香	1
莖	5
一着	2
理論	1
精進	1
李廣	2
魔軍	4
智門	1
後學	4
咨	1
日	24
瞎	11
鳴	1
袖	2
內	4
兩頭三面	1
舞	1
大丈夫	1
作用	1
觀	8
合作	1
那邊	1
鱉	1
杓	1
精	2
族	2
二字	1
慚惶	2
忍痛	1
肘	1
從前	2
茶	2
財	1
西邊	1
辜負	5
哲	1
露	7
銷	2
韶國師	1
本來	4
烹	1
沙	4
唧𠺕	4
契	2
黃龍	1
肉	1
罪	1
龍頭	1
羚羊	1
飲氣吞聲	3
棙	1
覰	1
子細	4
朝	3
這	127
丙	2
世間法	1
劫奪	1
撥開	1
雷	1
挈挈	1
胡	12
鉤	3
酬	3
故	9
圓	2
珠玉	1
有餘	2
近	2
蒲團	1
舌	3
念念	1
令人	3
釋迦	3
武帝	8
訝	1
之後	1
四天下	1
剸	1
靈樹	7
凡是	1
貧	1
動著	5
置於	1
)	155
接引	1
捋	2
懷	2
萬里	1
不到	1
華	1
公案	21
寺	3
三字禪	1
言	38
尋常	11
傑	1
圈繢	1
直	32
傍	3
西家	1
踏	5
尊者	5
寫照	1
天子	1
起來	2
運籌	2
遭罪	5
莫	24
詩家	1
詐死	1
獲得	3
鉗鎚	3
敲門	1
頭角	1
後頭	1
墜	1
舒	1
擯	1
凜凜	1
黑	3
當時	11
一	116
五祖	2
叫	2
睦州	13
天性	1
歸宗	1
傍人	3
云何	1
底	34
攀緣	1
注脚	1
葬	1
眉毛	5
同參	2
顏	1
五蘊	1
顛	1
理會	2
三門	1
路	7
示	4
呵	2
潦倒	2
染	1
模	1
飛	2
咂	2
受記	1
為人	12
剔	1
決不	1
參詳	1
岑	1
寢	2
果然	11
合子	1
亦	33
猶	13
止	4
志	13
鐵眼	1
部	1
斷	8
聽取	1
剎那	2
盛	3
逆順	1
怨	1
指	10
世間	2
東堂	1
承當	2
漏逗	3
壁立	2
沈	1
答	16
8	8
堪	8
龍頭蛇尾	1
殺人不眨眼	3
之下	1
造次	1
無人	4
鐵	2
蠛蠓	1
剖析	1
山河	2
般若	2
亡羊	1
擐	1
知見	1
老人	3
遣使	2
和尚	16
搊	2
宗師	5
不會	4
出事	1
不出	7
虛	4
矣	6
鶻	2
倒退	2
參請	2
內外	1
渡	1
英靈	3
道一	2
適	7
別	6
期	3
畫	1
啟	1
不得已	2
第一義	4
槌	1
擔板漢	1
俾	1
彎	1
膠	1
野	2
平	2
庵	3
談	1
刊	1
獲	3
蓋	15
摧折	1
兢	1
四	13
渡江	5
鑽研	1
花	9
醯	1
鼻孔	6
牛	5
真實	1
乃	18
河	1
方	33
密	1
舊	3
物	9
迦羅	3
早	3
封	1
自古	1
邈	1
善	7
大才	1
惜	7
說破	1
釋子	1
4	46
忘	4
不移	3
年	8
然而	3
數人	1
功	3
粉骨碎身	1
明心	1
憎愛	1
汝等	4
義	2
天花	2
丙丁童子	1
賴	4
者	33
福	1
則是	3
意根	1
非	8
大乘	2
溈山	26
浩大	1
參	19
不少	5
老婆	2
八字	1
交涉	17
徐行	3
趙	2
劒	1
卓	1
只	38
彌勒	1
拄	1
釋氏	3
秦	2
何須	1
含	2
相罵	2
代宗	1
學	6
馬大師	3
賺	3
切	2
徹骨	1
翠巖	5
救	6
觀音	7
喚	10
勿	1
多種	1
寫	4
髓	1
見解	9
屎	1
響	1
徇	1
糍	3
蹟	1
學者	4
二老	1
詐	1
未可	1
無身	1
聽	2
終身	1
決	2
掛	1
方便	3
千古	8
流出	1
宣	1
宴坐	1
訛	4
至	24
官府	1
帝釋	1
始	28
馳	2
死	12
昭明太子	1
老漢	17
殊	8
爾	59
馬大師不安	2
驀	2
珍	1
朗	1
欲	4
白	3
火	13
收	4
要	11
伎倆	2
總	7
是非	4
額	2
箇	88
啼	5
槃	1
墮在	1
真俗不二	1
萬劫	1
捉	7
角	3
接人	5
氣概	1
不	122
語言	5
脚跟	8
老賊	2
從來	2
拄杖	3
太平	1
帶	4
神	3
言語	3
充塞	1
香客	1
注	4
下口	2
姓	1
羝	1
豈不	4
纔	15
手脚	7
肯	1
股	1
萬象	1
山中	1
不再	3
一星事	1
昔年	1
帥	1
粵	1
毀	2
不問	3
頒示	1
不退	1
豹	3
